,probing_dataset,model_name,encoding,control_task_type,sample_size,seed,num_hidden_layers,score
31595,blimp-coordinate_structure_constraint_complex_left_branch,Qwen__Qwen2.5-3B-Instruct-AWQ,half,NONE,643,1,0,0.9501187801361084
31596,blimp-coordinate_structure_constraint_complex_left_branch,Qwen__Qwen2.5-3B-Instruct-AWQ,half,NONE,643,4,0,0.9613526463508606
31597,blimp-coordinate_structure_constraint_complex_left_branch,Qwen__Qwen2.5-3B-Instruct-AWQ,half,NONE,643,4,0,0.9613526463508606
31598,blimp-coordinate_structure_constraint_complex_left_branch,Qwen__Qwen2.5-3B-Instruct-AWQ,half,NONE,643,3,0,0.9756097793579102
31599,blimp-coordinate_structure_constraint_complex_left_branch,Qwen__Qwen2.5-3B-Instruct-AWQ,half,NONE,643,3,0,0.9756097793579102
31600,blimp-coordinate_structure_constraint_complex_left_branch,Qwen__Qwen2.5-3B-Instruct-AWQ,half,NONE,643,2,0,0.9519230723381042
31601,blimp-coordinate_structure_constraint_complex_left_branch,Qwen__Qwen2.5-3B-Instruct-AWQ,half,NONE,643,2,0,0.9519230723381042
31602,blimp-coordinate_structure_constraint_complex_left_branch,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,643,0,0,0.9775561094284058
31603,blimp-coordinate_structure_constraint_complex_left_branch,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,643,0,0,0.9775561094284058
31604,blimp-coordinate_structure_constraint_complex_left_branch,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,643,1,0,0.9655172228813172
31605,blimp-coordinate_structure_constraint_complex_left_branch,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,643,1,0,0.9655172228813172
31606,blimp-coordinate_structure_constraint_complex_left_branch,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,643,4,0,0.9440389275550842
31607,blimp-coordinate_structure_constraint_complex_left_branch,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,643,4,0,0.9440389275550842
31608,blimp-coordinate_structure_constraint_complex_left_branch,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,643,3,0,0.9775561094284058
31609,blimp-coordinate_structure_constraint_complex_left_branch,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,643,3,0,0.9775561094284058
31610,blimp-coordinate_structure_constraint_complex_left_branch,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,643,2,0,0.9655172228813172
31611,blimp-coordinate_structure_constraint_complex_left_branch,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,643,2,0,0.9655172228813172
31612,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B,full,NONE,643,0,0,0.977329969406128
31613,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B,full,NONE,643,0,0,0.977329969406128
31614,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B,full,NONE,643,1,0,0.966921091079712
31615,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B,full,NONE,643,1,0,0.966921091079712
31616,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B,full,NONE,643,4,0,0.9822784662246704
31617,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B,full,NONE,643,4,0,0.9822784662246704
31618,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B,full,NONE,643,3,0,0.9848484992980956
31619,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B,full,NONE,643,3,0,0.9848484992980956
31620,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B,full,NONE,643,2,0,0.9720101952552797
31621,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B,full,NONE,643,2,0,0.9720101952552797
31622,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,full,NONE,643,0,0,0.969543159008026
31623,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,full,NONE,643,0,0,0.969543159008026
31624,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,full,NONE,643,1,0,0.9777777791023254
31625,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,full,NONE,643,4,0,0.979695439338684
31626,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,full,NONE,643,3,0,0.9591836929321288
31627,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,full,NONE,643,2,0,0.9795918464660645
31628,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,0,0,0.9644669890403748
31629,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,0,0,0.9644669890403748
31630,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,1,0,0.9777777791023254
31631,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,1,0,0.9777777791023254
31632,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,4,0,0.9900000095367432
31633,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,4,0,0.9900000095367432
31634,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,3,0,0.9642857313156128
31635,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,3,0,0.9642857313156128
31636,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,2,0,0.979695439338684
31637,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,2,0,0.979695439338684
31638,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,0,0,0.964102566242218
31639,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,0,0,0.964102566242218
31640,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,1,0,0.9875311851501464
31641,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,1,0,0.9875311851501464
31642,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,4,0,0.9827160239219666
31643,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,4,0,0.9827160239219666
31644,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,3,0,0.9800994992256165
31645,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,3,0,0.9800994992256165
31646,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,2,0,0.9731051325798036
31647,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,2,0,0.9731051325798036
31648,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,0,0,0.977329969406128
31649,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,0,0,0.977329969406128
31650,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,1,0,0.9875311851501464
31651,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,1,0,0.9875311851501464
31652,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,4,0,0.9875311851501464
31653,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,4,0,0.9875311851501464
31654,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,3,0,0.9748743772506714
31655,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,3,0,0.9748743772506714
31656,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,2,0,0.96517413854599
31657,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,2,0,0.96517413854599
31658,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,0,0,0.9700000286102296
31659,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,0,0,0.9700000286102296
31660,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,1,0,0.9826302528381348
31661,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,1,0,0.9826302528381348
31662,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,4,0,0.9850000143051147
31663,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,4,0,0.9850000143051147
31664,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,3,0,0.975000023841858
31665,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,3,0,0.975000023841858
31666,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,2,0,0.9725685715675354
31667,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,2,0,0.9725685715675354
31668,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,0,0,0.9646464586257936
31669,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,0,0,0.9646464586257936
31670,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,1,0,0.9696969985961914
31671,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,1,0,0.9696969985961914
31672,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,4,0,0.9702970385551452
31673,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,4,0,0.9702970385551452
31674,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,3,0,0.9576059579849244
31675,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,3,0,0.9576059579849244
31676,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,2,0,0.9646464586257936
31677,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,2,0,0.9646464586257936
31678,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B,full,NONE,643,0,0,0.959999978542328
31679,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B,full,NONE,643,0,0,0.959999978542328
31680,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B,full,NONE,643,1,0,0.9802955389022828
31681,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B,full,NONE,643,1,0,0.9802955389022828
31682,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B,full,NONE,643,4,0,0.9721518754959106
31683,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B,full,NONE,643,4,0,0.9721518754959106
31684,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B,full,NONE,643,3,0,0.972292184829712
31685,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B,full,NONE,643,3,0,0.972292184829712
31686,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B,full,NONE,643,2,0,0.982367753982544
31687,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B,full,NONE,643,2,0,0.982367753982544
31688,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,full,NONE,643,0,0,0.8947368264198303
31689,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,full,NONE,643,0,0,0.8947368264198303
31690,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,full,NONE,643,1,0,0.9677419066429138
31691,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,full,NONE,643,4,0,0.9432989954948424
31692,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,full,NONE,643,3,0,0.9587628841400146
31693,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,full,NONE,643,2,0,0.0
31694,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,0,0,0.0
31695,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,0,0,0.0
31696,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,1,0,0.962406039237976
31697,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,1,0,0.962406039237976
31698,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,4,0,0.9597989916801452
31699,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,4,0,0.9597989916801452
31700,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,3,0,0.954081654548645
31701,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,3,0,0.954081654548645
31702,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,2,0,0.8533333539962769
31703,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,2,0,0.8533333539962769
31704,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,0,0,0.9597989916801452
31705,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,0,0,0.9597989916801452
31706,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,1,0,0.9752475023269652
31707,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,1,0,0.9752475023269652
31708,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,4,0,0.9693877696990968
31709,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,4,0,0.9693877696990968
31710,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,3,0,0.9646464586257936
31711,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,3,0,0.9646464586257936
31712,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,2,0,0.9826302528381348
31713,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,2,0,0.9826302528381348
31714,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,0,0,0.9646464586257936
31715,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,0,0,0.9646464586257936
31716,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,1,0,0.9752475023269652
31717,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,1,0,0.9752475023269652
31718,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,4,0,0.982367753982544
31719,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,4,0,0.982367753982544
31720,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,3,0,0.9770992398262024
31721,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,3,0,0.9770992398262024
31722,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,2,0,0.984924614429474
31723,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,2,0,0.984924614429474
31724,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,0,0,0.9538461565971376
31725,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,0,0,0.9538461565971376
31726,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,1,0,0.9752475023269652
31727,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,1,0,0.9752475023269652
31728,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,4,0,0.9774436354637146
31729,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,4,0,0.9774436354637146
31730,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,3,0,0.9770992398262024
31731,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,3,0,0.9770992398262024
31732,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,2,0,0.9696969985961914
31733,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,2,0,0.9696969985961914
31734,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,0,0,0.964102566242218
31735,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,0,0,0.964102566242218
31736,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,1,0,0.9769821166992188
31737,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,1,0,0.9769821166992188
31738,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,4,0,0.9821882843971252
31739,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,4,0,0.9821882843971252
31740,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,3,0,0.969072163105011
31741,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,3,0,0.969072163105011
31742,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,2,0,0.9772151708602904
31743,blimp-tough_vs_raising_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,2,0,0.9772151708602904
31744,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B,full,NONE,643,0,0,0.9150943160057068
31745,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B,full,NONE,643,0,0,0.9150943160057068
31746,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B,full,NONE,643,1,0,0.9573934674263
31747,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B,full,NONE,643,4,0,0.9420654773712158
31748,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B,full,NONE,643,3,0,0.9478908181190492
31749,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B,full,NONE,643,2,0,0.0
31750,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B,full,NONE,643,0,0,0.9674185514450072
31751,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B,full,NONE,643,0,0,0.9674185514450072
31752,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B,full,NONE,643,1,0,0.9875311851501464
31753,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B,full,NONE,643,1,0,0.9875311851501464
31754,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B,full,NONE,643,4,0,0.9827160239219666
31755,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B,full,NONE,643,4,0,0.9827160239219666
31756,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B,full,NONE,643,3,0,0.9752475023269652
31757,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B,full,NONE,643,3,0,0.9752475023269652
31758,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B,full,NONE,643,2,0,0.9801980257034302
31759,blimp-tough_vs_raising_2,Qwen__Qwen2.5-7B,full,NONE,643,2,0,0.9801980257034302
31760,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,0,0,0.9698492288589478
31761,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,0,0,0.9698492288589478
31762,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,1,0,0.9720101952552797
31763,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,1,0,0.9720101952552797
31764,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,4,0,0.977329969406128
31765,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,4,0,0.977329969406128
31766,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,3,0,0.96277916431427
31767,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,3,0,0.96277916431427
31768,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,2,0,0.9591836929321288
31769,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,2,0,0.9591836929321288
31770,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,0,0,0.9528536200523376
31771,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,0,0,0.9528536200523376
31772,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,1,0,0.9644669890403748
31773,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,1,0,0.9644669890403748
31774,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,4,0,0.9747474789619446
31775,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,4,0,0.9747474789619446
31776,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,3,0,0.9603960514068604
31777,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,3,0,0.9603960514068604
31778,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,2,0,0.95652174949646
31779,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,2,0,0.95652174949646
31780,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,0,0,0.9747474789619446
31781,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,0,0,0.9747474789619446
31782,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,1,0,0.9720101952552797
31783,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,1,0,0.9720101952552797
31784,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,4,0,0.9603960514068604
31785,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,4,0,0.9603960514068604
31786,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,3,0,0.9724310636520386
31787,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,3,0,0.9724310636520386
31788,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,2,0,0.9696969985961914
31789,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,2,0,0.9696969985961914
31790,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,0,0,0.9644669890403748
31791,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,0,0,0.9644669890403748
31792,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,1,0,0.9451696872711182
31793,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,1,0,0.9451696872711182
31794,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,4,0,0.933002471923828
31795,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,4,0,0.933002471923828
31796,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,3,0,0.9644669890403748
31797,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,3,0,0.9644669890403748
31798,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,2,0,0.9506493210792542
31799,blimp-tough_vs_raising_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,2,0,0.9506493210792542
31800,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,full,NONE,643,0,0,0.0
31801,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,full,NONE,643,0,0,0.0
31802,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,full,NONE,643,1,0,0.96221661567688
31803,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,full,NONE,643,4,0,0.9438775777816772
31804,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,full,NONE,643,3,0,0.9543147087097168
31805,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,full,NONE,643,2,0,0.0
31806,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,eight_bit,NONE,643,0,0,0.0
31807,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,eight_bit,NONE,643,0,0,0.0
31808,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,eight_bit,NONE,643,1,0,0.9649999737739564
31809,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,eight_bit,NONE,643,1,0,0.9649999737739564
31810,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,eight_bit,NONE,643,4,0,0.9414758086204528
31811,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,eight_bit,NONE,643,4,0,0.9414758086204528
31812,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,eight_bit,NONE,643,3,0,0.9497487545013428
31813,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,eight_bit,NONE,643,3,0,0.9497487545013428
31814,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,eight_bit,NONE,643,2,0,0.0
31815,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,eight_bit,NONE,643,2,0,0.0
31816,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,half,NONE,643,0,0,0.0
31817,blimp-tough_vs_raising_2,Qwen__Qwen2.5-0.5B-Instruct,half,NONE,643,0,0,0.0
